,STATEFIP,PUMA,PUMA_NAME
1810,42,3002,Bucks County (Central)
1811,42,3003,Bucks County (Southeast)--Levittown
1812,42,3004,Bucks County (Southwest)
1813,42,3101,Montgomery County (Northwest)--Pottstown Borough
1814,42,3102,Montgomery County (Northeast)--Lansdale Borough
1815,42,3103,Montgomery County (Southwest)--King of Prussia & Ardmore (East)
1816,42,3104,Montgomery County (Central)--Norristown Borough
1817,42,3105,"Montgomery County (Southeast)--Willow Grove, Horsham & Montgomeryville"
1818,42,3106,Montgomery County (South Central)
1819,42,3201,Philadelphia City (Far Northeast)
1820,42,3202,Philadelphia City (Near Northeast-West)
1821,42,3203,Philadelphia City (Near Northeast-East)
1822,42,3204,Philadelphia City (North)
1823,42,3205,Philadelphia City (East)
1824,42,3206,Philadelphia City (Northwest)
1825,42,3207,Philadelphia City (Central)
1826,42,3208,Philadelphia City (West)
1827,42,3209,Philadelphia City (Center City)
1828,42,3210,Philadelphia City (Southwest)
1829,42,3211,Philadelphia City (Southeast)
1830,42,3301,Delaware County (North)--Broomall & Ardmore (West)
1831,42,3302,"Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill"
1832,42,3303,Delaware County (Southeast)--Chester City
1833,42,3304,Delaware County (West)
1834,42,3401,Chester County (North)--Phoenixville Borough
1835,42,3402,Chester County (East Central)--West Chester Borough
1836,42,3403,Chester County (West Central)--Coatesville City
1837,42,3404,Chester County (South)
1838,42,3501,"Lancaster County--Lancaster City, East Lampeter, Lancaster & West Lampeter Townships"
1839,42,3502,Lancaster County (Northwest)--Elizabethtown Borough
1840,42,3503,Lancaster County (East)--Ephrata Borough
1841,42,3504,Lancaster County (Southwest)--Columbia Borough
1842,42,3601,York County (Central)--York City & Shiloh
1843,42,3602,York County (North)--Weigelstown
1844,42,3603,York County (South)
1845,42,3701,Adams & Franklin (Southeast) Counties
1846,42,3702,Franklin County (Outside Washington Township & Waynesboro Borough)
1847,42,3800,"Somerset, Bedford & Fulton Counties"
1848,42,3900,Fayette County
1849,42,4001,Washington County (North)--Washington City
1850,42,4002,Washington (South) & Greene Counties
1851,44,101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City
1852,44,102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities
1853,44,103,Providence City
1854,44,104,Providence County (Southeast)--Cranston & East Providence Cities
1855,44,201,Central Rhode Island--Kent County--Warwick City
1856,44,300,Southeast Rhode Island--Newport & Bristol Counties--Newport City
1857,44,400,South Rhode Island--Washington County
1858,45,101,Pickens & Oconee Counties--Easley & Clemson Cities
1859,45,102,Greenville County (North)--Greer City (North & West) & Taylors (Central & East)
1860,45,103,Greenville County (North Central & Outside Greenville City)--Wade Hampton & Berea
1861,45,104,Greenville County (Central)--Greenville & Mauldin Cities
1862,45,105,"Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities"
1863,45,200,Anderson County--Anderson City
1864,45,301,Spartanburg County (Central)--Spartanburg City
1865,45,302,Spartanburg County (Outside Spartanburg City)--Greer City (East)
1866,45,400,"Cherokee, Newberry, Chester & Union Counties"
1867,45,501,York County (West & Outside Rock Hill City)
1868,45,502,York County (East)--Rock Hill City & Fort Mill Town
1869,45,601,Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank
1870,45,602,"Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks"
1871,45,603,Richland (North) & Fairfield Counties--Forest Acres City & Dentsville
1872,45,604,Richland County (Central)--Columbia City
1873,45,605,"Kershaw, Richland (South) & Calhoun Counties"
1874,45,700,"Lancaster, Chesterfield & Marlboro Counties"
1875,45,800,"Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City"
1876,45,900,Florence & Darlington Counties--Florence City
1877,45,1000,"Georgetown, Marion & Dillon Counties"
1878,45,1101,Horry County (West & North)--Conway City & Red Hill
1879,45,1102,"Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East)"
1880,45,1201,Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson
1881,45,1202,Charleston (South & West) & Berkeley (South) Counties--Charleston City
1882,45,1203,Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town
1883,45,1204,"Charleston, Berkeley & Dorchester Counties--North Charleston City"
1884,45,1300,"Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties"
1885,45,1400,"Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City"
1886,45,1500,Aiken & Edgefield Counties--Aiken & North Augusta Cities
1887,45,1600,"Greenwood, Abbeville & McCormick Counties"
1888,46,100,West South Dakota--Rapid City
1889,46,200,Lakota Region
1890,46,300,Northeast South Dakota
1891,46,400,Jackrabbit Region
1892,46,500,Southeast South Dakota (Outside Sioux Falls City)
1893,46,600,Sioux Falls City
1894,47,100,"Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties"
1895,47,200,"Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties"
1896,47,300,Montgomery & Stewart Counties--Clarksville City
1897,47,400,"Robertson, Dickson, Cheatham & Hickman Counties"
1898,47,500,Sumner County--Hendersonville City
1899,47,600,"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties"
1900,47,700,"Putnam, Overton, Jackson, Clay & Pickett Counties"
1901,47,800,"Cumberland, White, Fentress & Van Buren Counties"
1902,47,900,"Campbell, Claiborne, Scott, Morgan & Hancock Counties"
1903,47,1000,Hawkins & Sullivan (Northwest) Counties--Kingsport City
1904,47,1100,Sullivan County (Southeast)--Bristol City
1905,47,1200,"Greene, Carter, Unicoi & Johnson Counties"
1906,47,1300,Washington County--Johnson City
1907,47,1400,"Hamblen, Cocke & Grainger Counties"
1908,47,1500,Sevier & Jefferson Counties
1909,47,1601,"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities"
1910,47,1602,Knox County (East)
1911,47,1603,Knoxville City
1912,47,1604,Knox County (West)--Farragut Town
1913,47,1700,Blount County
1914,47,1800,"Roane, Loudon & Monroe Counties--Oak Ridge City (West)"
1915,47,1900,"Bradley, McMinn & Polk Counties--Cleveland City"
1916,47,2001,Chattanooga City (South & Central)
1917,47,2002,Hamilton County (South)--Chattanooga (North) & Red Bank Cities
1918,47,2003,Hamilton County (North)--Soddy-Daisy City
1919,47,2100,"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties"
1920,47,2200,"Coffee, Franklin, Lincoln & Moore Counties"
1921,47,2300,Wilson County--Lebanon & Mount Juliet Cities
1922,47,2401,Rutherford County (North)--Smyrna Town & La Vergne City
1923,47,2402,Rutherford County (South)--Murfreesboro City
1924,47,2501,Nashville-Davidson (East)
1925,47,2502,Nashville-Davidson (North)
1926,47,2503,Nashville-Davidson (Central)
1927,47,2504,Nashville-Davidson (Southeast)
1928,47,2505,Nashville-Davidson (Southwest)
1929,47,2600,Williamson County--Franklin & Brentwood Cities
1930,47,2700,"Maury, Bedford & Marshall Counties"
1931,47,2800,"Lawrence, Giles, Wayne, Lewis & Perry Counties"
1932,47,2900,"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties"
1933,47,3000,Madison & Chester Counties--Jackson City
1934,47,3100,"Tipton, Fayette & Lauderdale Counties"
1935,47,3201,Memphis City (Central Riverside)
1936,47,3202,Memphis City (Central Midtown)
1937,47,3203,Memphis (North) & Bartlett (Southwest) Cities
1938,47,3204,Shelby County (North)--Bartlett (North & East) & Millington Cities
1939,47,3205,"Memphis (East), Lakeland Cities & Arlington Town (South)"
1940,47,3206,Shelby County (Southeast)--Collierville Town & Germantown City
1941,47,3207,Memphis City (Southeast)
1942,47,3208,Memphis City (Southwest)
1943,48,100,Panhandle Regional Planning Commission (Outside Potter & Randall Counties)
1944,48,200,Panhandle Regional Planning Commission--Potter County--Amarillo City (North)
1945,48,300,Panhandle Regional Planning Commission--Randall County--Amarillo City (South)
1946,48,400,South Plains Association of Governments (Outside Lubbock County)
1947,48,501,South Plains Association of Governments--Lubbock County--Lubbock City (Central)
1948,48,502,South Plains Association of Governments--Lubbock County--Lubbock City (Outer)
1949,48,600,North Texas Regional Planning Commission (Outside Wichita County) & Wise County
1950,48,700,North Texas Regional Planning Commission--Wichita County--Wichita Falls City
1951,48,800,"Texoma COG--Grayson, Cooke & Fannin Counties"
1952,48,900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities"
1953,48,1000,Ark-Tex COG (West)
1954,48,1100,Ark-Tex COG (East)--Bowie & Cass Counties
1955,48,1200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties"
1956,48,1300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties"
1957,48,1400,Kaufman County
1958,48,1501,East Texas COG (Central)--Smith County (Outside Tyler City)
1959,48,1502,East Texas COG (Central)--Smith County (West)--Tyler City
1960,48,1600,East Texas COG (Central)--Gregg County--Longview City
1961,48,1700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties"
1962,48,1800,East Texas COG (Southwest)--Henderson & Anderson Counties
1963,48,1901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities"
1964,48,1902,Collin County (Southwest)--Plano City (West)
1965,48,1903,Collin County (Southwest)--Plano City (Central)
1966,48,1904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities"
1967,48,1905,Collin County (Central)--McKinney City
1968,48,1906,Collin County (Northwest)--Frisco City (East) & Prosper Town
1969,48,1907,Collin County (East)
1970,48,2001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities
1971,48,2002,Denton County (Southeast)--Lewisville City
1972,48,2003,Denton County (South Central)--Flower Mound Town & Highland Village City
1973,48,2004,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities"
1974,48,2005,Denton County (Central)--Denton (Central) & Corinth Cities
1975,48,2006,Denton County (North & West)--Denton City (Outer)
1976,48,2101,Ellis County
1977,48,2102,Johnson County
1978,48,2200,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties"
1979,48,2301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities
1980,48,2302,Dallas County (Northeast)--Garland City (South)
1981,48,2303,Dallas County (East)--Mesquite City (Central & Southeast)
1982,48,2304,Dallas County (Southeast)--Dallas City (Southeast)
1983,48,2305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635
1984,48,2306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635
1985,48,2307,Dallas City (Northeast)--East of US-75
1986,48,2308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities
1987,48,2309,Dallas (Far North) & Richardson (Southwest) Cities
1988,48,2310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635"
1989,48,2311,Dallas City (North)--South of I-635 & West of US-75
1990,48,2312,"Dallas (West Central), University Park Cities & Highland Park Town"
1991,48,2313,Dallas City (Downtown)--North of I-30
1992,48,2314,Dallas City (East Central)--South of I-30 & East of I-35E
1993,48,2315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E
1994,48,2316,Dallas City (South Central)--North of I-20 & West of I-35E
1995,48,2317,Dallas County (South)--DeSoto & Lancaster Cities
1996,48,2318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities
1997,48,2319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities
1998,48,2320,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities
1999,48,2321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities
2000,48,2322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities"
2001,48,2400,Parker County
2002,48,2501,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities"
2003,48,2502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities
2004,48,2503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities
2005,48,2504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities
2006,48,2505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities
2007,48,2506,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20
2008,48,2507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820
2009,48,2508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820"
2010,48,2509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30
2011,48,2510,Tarrant County (North)--North Richland Hills (North) & Keller Cities
2012,48,2511,Fort Worth City (North)--East of I-35W & West of US-377
2013,48,2512,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820
2014,48,2513,Fort Worth City (South Central) & Edgecliff Village Town
2015,48,2514,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities
2016,48,2515,Tarrant County (West)--Fort Worth City (West)
2017,48,2516,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities
2018,48,2600,West Central Texas COG (Outside Taylor County)
2019,48,2700,West Central Texas COG--Taylor County--Abilene City
2020,48,2800,Concho Valley COG & Permian Basin Regional Planning Commission (East)
2021,48,2900,Concho Valley COG--Tom Green County--San Angelo City
2022,48,3000,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City
2023,48,3100,Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City
2024,48,3200,Rio Grande COG & Permian Basin Regional Planning Commission (West)
2025,48,3301,El Paso County (Outside El Paso City)--Socorro & Horizon Cities
2026,48,3302,El Paso City (East)
2027,48,3303,El Paso City (Southeast)
2028,48,3304,El Paso City (Central)
2029,48,3305,El Paso City (North)
2030,48,3306,El Paso City (Northwest)
2031,48,3400,"Central Texas COG (West), Burnet & Llano Counties"
2032,48,3501,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities
2033,48,3502,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities"
2034,48,3601,Brazos Valley COG (Outside Brazos County) & Milam County
2035,48,3602,Brazos Valley COG--Brazos County--College Station & Bryan Cities
2036,48,3700,Heart of Texas COG (Outside McLennan County) & Navarro County
2037,48,3801,Heart of Texas COG--McLennan County--Waco City (Central)
2038,48,3802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities"
2039,48,3900,Deep East Texas COG (West) & Walker County
2040,48,4000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties
2041,48,4100,Deep East Texas COG (East)
2042,48,4200,Orange & Hardin Counties
2043,48,4301,Jefferson County (North Central)--Beaumont City
2044,48,4302,Jefferson County (Outside Beaumont City)--Port Arthur City
2045,48,4400,Houston-Galveston Area Council--Liberty & Chambers Counties
2046,48,4501,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East)
2047,48,4502,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West)
2048,48,4503,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North)
2049,48,4504,Houston-Galveston Area Council--Montgomery County (Southeast)
2050,48,4601,Houston City (North Central)--North of I-10 & Inside Loop I-610
2051,48,4602,Houston City (East Central)--East of I-45 & Inside Loop I-610
2052,48,4603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610"
2053,48,4604,Houston City (West Central)--South of I-10 & Inside Loop I-610
2054,48,4605,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8
2055,48,4606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf"
2056,48,4607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8
2057,48,4608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8
2058,48,4609,Houston City (North)--South of Aldine & Inside Beltway TX-8
2059,48,4610,Houston City (North)--West of Aldine & Inside Beltway TX-8
2060,48,4611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8
2061,48,4612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8
2062,48,4613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8
2063,48,4614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8"
2064,48,4615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8
2065,48,4616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8
2066,48,4617,Houston City (South)--Between Loop I-610 & Beltway TX-8
2067,48,4618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610
2068,48,4619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8
2069,48,4620,Houston (Southeast) & Webster Cities
2070,48,4621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities"
2071,48,4622,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview"
2072,48,4623,Harris County (East)--Baytown City
2073,48,4624,Harris County (Northeast)--Houston City (Far Northeast)
2074,48,4625,"Harris County (North)--Houston (North), Humble Cities & Atascocita"
2075,48,4626,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960"
2076,48,4627,Harris County (Far North)--Spring
2077,48,4628,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960
2078,48,4629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249"
2079,48,4630,Harris County (Far North)--Tomball City & The Woodlands (Southwest)
2080,48,4631,Harris County (Northwest)--North of US-290 & North of FM-1960
2081,48,4632,Harris County (Far Northwest)--Katy City (Northeast)
2082,48,4633,Harris County (Northwest)--South of US-290 & West of TX-6
2083,48,4634,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6
2084,48,4635,Houston City (West)--South of I-10 & West of TX-6
2085,48,4636,Houston City (West)--East of TX-6 & West of Beltway TX-8
2086,48,4637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8"
2087,48,4638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8
2088,48,4701,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities"
2089,48,4702,Galveston County (Northwest)--League City & Friendswood City
2090,48,4801,Houston-Galveston Area Council--Brazoria County (North)--Pearland City
2091,48,4802,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City
2092,48,4803,Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City
2093,48,4901,Fort Bend County (East)--Missouri City
2094,48,4902,Fort Bend County (Northeast)--Sugar Land & Stafford Cities
2095,48,4903,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory"
2096,48,4904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners"
2097,48,4905,Fort Bend County (West & South)
2098,48,5000,Houston-Galveston Area Council (West)
2099,48,5100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"
2100,48,5201,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities
2101,48,5202,Capital Area COG--Williamson County (Southeast)--Round Rock City
2102,48,5203,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville"
2103,48,5204,Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities
2104,48,5301,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch"
2105,48,5302,Austin City (North)
2106,48,5303,Austin City (Northeast)
2107,48,5304,Austin City (Southeast)
2108,48,5305,Austin City (Northwest)
2109,48,5306,Austin City (Central)
2110,48,5307,Austin City (South)
2111,48,5308,"Austin City (Southwest), Lost Creek & Barton Creek"
2112,48,5309,"Travis County (West, South & Outside Austin City)"
2113,48,5400,Capital Area COG (Southwest)--Hays County
2114,48,5500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties
2115,48,5600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties
2116,48,5700,Alamo Area COG (Northeast)--Guadalupe County
2117,48,5800,Alamo Area COG (Northeast)--Comal County
2118,48,5901,San Antonio City (Central)
2119,48,5902,San Antonio City (Northeast)--Inside Loop I-410
2120,48,5903,San Antonio City (Southeast)--Inside Loop I-410
2121,48,5904,San Antonio City (Northwest)--Inside Loop I-410
2122,48,5905,San Antonio City (West)--Inside Loop I-410
2123,48,5906,San Antonio City (Southwest)--Inside Loop I-410
2124,48,5907,Bexar County (South)--San Antonio City (Far South)
2125,48,5908,San Antonio City (West)--Between Loop TX-1604 & Loop I-410
2126,48,5909,San Antonio (Northwest) & Leon Valley Cities
2127,48,5910,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410
2128,48,5911,"San Antonio City (North), Hollywood Park Town & Shavano Park City"
2129,48,5912,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410
2130,48,5913,"San Antonio (Northeast), Kirby & Windcrest Cities"
2131,48,5914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities
2132,48,5915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park
2133,48,5916,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities"
2134,48,6000,Alamo Area COG (Northwest) & Blanco County
2135,48,6100,Alamo Area COG (Southwest)
2136,48,6200,Middle Rio Grande Development Council
2137,48,6301,South Texas Development Council (North)--Webb County--Laredo City (Central)
2138,48,6302,South Texas Development Council--Webb County (North & East)--Laredo City (Outer)
2139,48,6400,South Texas Development Council (South) & Coastal Bend COG (West)
2140,48,6500,Coastal Bend COG (Northeast)
2141,48,6601,Coastal Bend COG--Nueces County--Corpus Christi City (Outer)
2142,48,6602,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central)
2143,48,6603,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central)
2144,48,6701,Cameron County (East)--Brownsville City (North)
2145,48,6702,Cameron County (West)--Harlingen & San Benito Cities
2146,48,6703,Cameron County (South)--Brownsville City (Central)
2147,48,6801,Hidalgo County (Southeast)--Weslaco & Mercedes Cities
2148,48,6802,Hidalgo County (East)--Alamo & Donna Cities
2149,48,6803,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities"
2150,48,6804,Hidalgo County (North Central)--Edinburg City
2151,48,6805,Hidalgo County (Central)--McAllen City
2152,48,6806,Hidalgo County (Southwest)--Mission City
2153,48,6807,Hidalgo County (North & West)
2154,48,6900,Coastal Bend COG (Southeast) & Willacy County
2155,49,3001,Tooele & Box Elder Counties
2156,49,5001,"Cache, Summit, Morgan & Rich Counties"
2157,49,11001,"Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities"
2158,49,11002,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities"
2159,49,13001,Southeast Utah & Uintah Basin Region
2160,49,21001,Southwest & South Central Utah (Outside Washington County)--Cedar City
2161,49,35001,"Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna"
2162,49,35002,Salt Lake County (Northeast)--Salt Lake City (East)
2163,49,35003,"Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns"
2164,49,35004,"Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities"
2165,49,35005,"Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek"
2166,49,35006,"Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities"
2167,49,35007,"Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities"
2168,49,35008,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities"
2169,49,35009,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities
2170,49,49001,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities"
2171,49,49002,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities"
2172,49,49003,Utah County (Central)--Provo City
2173,49,49004,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities"
2174,49,53001,Washington County--St. George City
2175,49,57001,"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities"
2176,49,57002,Weber County (East)--Ogden (Southeast) & South Ogden Cities
2177,50,100,"Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City"
2178,50,200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties"
2179,50,300,"Southeast Vermont--Windsor, Windham & Orange Counties"
2180,50,400,"Southwest Vermont--Rutland, Bennington & Addison Counties"
2181,51,1301,Arlington County (North)
2182,51,1302,Arlington County (South)
2183,51,4101,Chesterfield County (East)--James River Region
2184,51,4102,Chesterfield County (Central)--Chester & Rockwood
2185,51,4103,Chesterfield County (West)--Brandermill & Woodlake
2186,51,10701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village)
2187,51,10702,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport
2188,51,10703,Loudoun County (West & South)--Leesburg Town
2189,51,51010,LENOWISCO & Cumberland Plateau Planning District Commissions
2190,51,51020,Mount Rogers Planning District Commission
2191,51,51040,New River Valley Planning District Commission
2192,51,51044,"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town)"
2193,51,51045,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities)
2194,51,51080,Central Shenandoah Planning District Commission (Southwest)
2195,51,51084,Northern Shenandoah Valley Regional Commission (North)
2196,51,51085,Northern Shenandoah Valley Regional Commission (South)
2197,51,51087,Rappahannock-Rapidan Regional Commission
2198,51,51089,Thomas Jefferson Planning District Commission (South & East)
2199,51,51090,Thomas Jefferson Planning District Commission (North)
2200,51,51095,"Virginia's Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City"
2201,51,51096,Virginia's Region 2000 (South)--Campbell County & Lynchburg City
2202,51,51097,West Piedmont Planning District Commission
2203,51,51105,Southside Planning District Commission & Commonwealth Regional Council
2204,51,51110,Central Shenandoah Planning District Commission (Northeast)
2205,51,51115,George Washington Regional Commission (North)
2206,51,51120,George Washington Regional Commission (South)
2207,51,51125,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions"
2208,51,51135,Crater Planning District Commission
2209,51,51145,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities"
2210,51,51154,Norfolk City (Northeast)
2211,51,51155,Portsmouth & Norfolk (Southwest) Cities
2212,51,51164,Virginia Beach City (North)
2213,51,51165,Virginia Beach City (Central)
2214,51,51167,Virginia Beach City (South)
2215,51,51175,Newport News City
2216,51,51186,Hampton City
2217,51,51206,"James City, York Counties, Williamsburg & Poquoson Cities"
2218,51,51215,"Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties"
2219,51,51224,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen"
2220,51,51225,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham"
2221,51,51235,Richmond City
2222,51,51244,Prince William County (North & West)--Linton Hall & Gainesville
2223,51,51245,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley"
2224,51,51246,"Prince William County (Southeast)--Dale City, Lake Ridge & Woodbridge"
2225,51,51255,Alexandria City
2226,51,55001,Chesapeake City (Northeast)
2227,51,55002,Chesapeake City (South & West)
2228,51,59301,"Fairfax County (East Central)--Annandale, West Falls Church & Bailey's Crossroads"
2229,51,59302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon"
2230,51,59303,Fairfax County (Central) & Fairfax City--Burke
2231,51,59304,Fairfax County (Southwest)--Centreville (Southeast) & Lorton
2232,51,59305,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)"
2233,51,59306,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia"
2234,51,59307,Fairfax County (Northwest)--Reston (North) & Franklin Farm
2235,51,59308,Fairfax County (Northeast)--McLean & Idylwood
2236,51,59309,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West)
2237,53,10100,Whatcom County--Bellingham City
2238,53,10200,"Skagit, Island & San Juan Counties"
2239,53,10300,Chelan & Douglas Counties
