index,Sector,PointEntryExit,TransMode,Hour,In,Out,In+Out,|In-Out|,Net Flow Dir,lon,lat
823,60thSt,7thAve,ALL,2019-10-23 07:00:00,97,2,99,95,In +,-73.97935477229285,40.766448453557565
824,60thSt,7thAve,ALL,2019-10-23 08:00:00,133,1,134,132,In +,-73.97935477229285,40.766448453557565
825,60thSt,7thAve,ALL,2019-10-23 09:00:00,71,1,72,70,In +,-73.97935477229285,40.766448453557565
826,60thSt,7thAve,ALL,2019-10-23 10:00:00,82,3,85,79,In +,-73.97935477229285,40.766448453557565
827,60thSt,7thAve,ALL,2019-10-23 11:00:00,106,1,107,105,In +,-73.97935477229285,40.766448453557565
828,60thSt,7thAve,ALL,2019-10-23 12:00:00,136,5,141,131,In +,-73.97935477229285,40.766448453557565
829,60thSt,7thAve,ALL,2019-10-23 13:00:00,131,5,136,126,In +,-73.97935477229285,40.766448453557565
830,60thSt,7thAve,ALL,2019-10-23 14:00:00,100,3,103,97,In +,-73.97935477229285,40.766448453557565
831,60thSt,7thAve,ALL,2019-10-23 15:00:00,84,0,84,84,In +,-73.97935477229285,40.766448453557565
832,60thSt,7thAve,ALL,2019-10-23 16:00:00,100,2,102,98,In +,-73.97935477229285,40.766448453557565
833,60thSt,7thAve,ALL,2019-10-23 17:00:00,150,5,155,145,In +,-73.97935477229285,40.766448453557565
834,60thSt,7thAve,ALL,2019-10-23 18:00:00,206,9,215,197,In +,-73.97935477229285,40.766448453557565
835,60thSt,7thAve,ALL,2019-10-23 19:00:00,217,9,226,208,In +,-73.97935477229285,40.766448453557565
836,60thSt,7thAve,ALL,2019-10-23 20:00:00,162,6,168,156,In +,-73.97935477229285,40.766448453557565
837,60thSt,7thAve,ALL,2019-10-23 21:00:00,67,3,70,64,In +,-73.97935477229285,40.766448453557565
838,60thSt,7thAve,ALL,2019-10-23 22:00:00,75,2,77,73,In +,-73.97935477229285,40.766448453557565
839,60thSt,7thAve,ALL,2019-10-23 23:00:00,25,3,28,22,In +,-73.97935477229285,40.766448453557565
912,60thSt,8thAveCPWest,ALL,2019-10-23 00:00:00,0,475,475,475,Out +,-73.98221472218393,40.7675831388183
913,60thSt,8thAveCPWest,ALL,2019-10-23 01:00:00,0,259,259,259,Out +,-73.98221472218393,40.7675831388183
914,60thSt,8thAveCPWest,ALL,2019-10-23 02:00:00,0,169,169,169,Out +,-73.98221472218393,40.7675831388183
915,60thSt,8thAveCPWest,ALL,2019-10-23 03:00:00,0,136,136,136,Out +,-73.98221472218393,40.7675831388183
916,60thSt,8thAveCPWest,ALL,2019-10-23 04:00:00,0,174,174,174,Out +,-73.98221472218393,40.7675831388183
917,60thSt,8thAveCPWest,ALL,2019-10-23 05:00:00,0,331,331,331,Out +,-73.98221472218393,40.7675831388183
918,60thSt,8thAveCPWest,ALL,2019-10-23 06:00:00,0,635,635,635,Out +,-73.98221472218393,40.7675831388183
919,60thSt,8thAveCPWest,ALL,2019-10-23 07:00:00,2,1056,1058,1054,Out +,-73.98221472218393,40.7675831388183
920,60thSt,8thAveCPWest,ALL,2019-10-23 08:00:00,6,1081,1087,1075,Out +,-73.98221472218393,40.7675831388183
921,60thSt,8thAveCPWest,ALL,2019-10-23 09:00:00,4,1100,1104,1096,Out +,-73.98221472218393,40.7675831388183
922,60thSt,8thAveCPWest,ALL,2019-10-23 10:00:00,8,1213,1221,1205,Out +,-73.98221472218393,40.7675831388183
923,60thSt,8thAveCPWest,ALL,2019-10-23 11:00:00,9,1167,1176,1158,Out +,-73.98221472218393,40.7675831388183
924,60thSt,8thAveCPWest,ALL,2019-10-23 12:00:00,13,1314,1327,1301,Out +,-73.98221472218393,40.7675831388183
925,60thSt,8thAveCPWest,ALL,2019-10-23 13:00:00,16,1394,1410,1378,Out +,-73.98221472218393,40.7675831388183
926,60thSt,8thAveCPWest,ALL,2019-10-23 14:00:00,5,1348,1353,1343,Out +,-73.98221472218393,40.7675831388183
927,60thSt,8thAveCPWest,ALL,2019-10-23 15:00:00,13,1415,1428,1402,Out +,-73.98221472218393,40.7675831388183
928,60thSt,8thAveCPWest,ALL,2019-10-23 16:00:00,5,1461,1466,1456,Out +,-73.98221472218393,40.7675831388183
929,60thSt,8thAveCPWest,ALL,2019-10-23 17:00:00,11,1576,1587,1565,Out +,-73.98221472218393,40.7675831388183
930,60thSt,8thAveCPWest,ALL,2019-10-23 18:00:00,19,1843,1862,1824,Out +,-73.98221472218393,40.7675831388183
931,60thSt,8thAveCPWest,ALL,2019-10-23 19:00:00,21,1746,1767,1725,Out +,-73.98221472218393,40.7675831388183
932,60thSt,8thAveCPWest,ALL,2019-10-23 20:00:00,26,1427,1453,1401,Out +,-73.98221472218393,40.7675831388183
933,60thSt,8thAveCPWest,ALL,2019-10-23 21:00:00,25,1440,1465,1415,Out +,-73.98221472218393,40.7675831388183
934,60thSt,8thAveCPWest,ALL,2019-10-23 22:00:00,8,1282,1290,1274,Out +,-73.98221472218393,40.7675831388183
935,60thSt,8thAveCPWest,ALL,2019-10-23 23:00:00,4,930,934,926,Out +,-73.98221472218393,40.7675831388183
960,60thSt,8thAveExpress,ALL,2019-10-23 00:00:00,437,4788,5225,4351,Out +,-73.98221472218393,40.7675831388183
961,60thSt,8thAveExpress,ALL,2019-10-23 01:00:00,189,1852,2041,1663,Out +,-73.98221472218393,40.7675831388183
962,60thSt,8thAveExpress,ALL,2019-10-23 02:00:00,189,836,1025,647,Out +,-73.98221472218393,40.7675831388183
963,60thSt,8thAveExpress,ALL,2019-10-23 03:00:00,358,370,728,12,Out +,-73.98221472218393,40.7675831388183
964,60thSt,8thAveExpress,ALL,2019-10-23 04:00:00,844,442,1286,402,In +,-73.98221472218393,40.7675831388183
965,60thSt,8thAveExpress,ALL,2019-10-23 05:00:00,3254,1159,4413,2095,In +,-73.98221472218393,40.7675831388183
966,60thSt,8thAveExpress,ALL,2019-10-23 06:00:00,8488,3985,12473,4503,In +,-73.98221472218393,40.7675831388183
967,60thSt,8thAveExpress,ALL,2019-10-23 07:00:00,16051,5998,22049,10053,In +,-73.98221472218393,40.7675831388183
968,60thSt,8thAveExpress,ALL,2019-10-23 08:00:00,22794,6905,29699,15889,In +,-73.98221472218393,40.7675831388183
969,60thSt,8thAveExpress,ALL,2019-10-23 09:00:00,14982,5114,20096,9868,In +,-73.98221472218393,40.7675831388183
970,60thSt,8thAveExpress,ALL,2019-10-23 10:00:00,7244,3886,11130,3358,In +,-73.98221472218393,40.7675831388183
971,60thSt,8thAveExpress,ALL,2019-10-23 11:00:00,5987,3908,9895,2079,In +,-73.98221472218393,40.7675831388183
972,60thSt,8thAveExpress,ALL,2019-10-23 12:00:00,5770,4147,9917,1623,In +,-73.98221472218393,40.7675831388183
973,60thSt,8thAveExpress,ALL,2019-10-23 13:00:00,6278,5612,11890,666,In +,-73.98221472218393,40.7675831388183
974,60thSt,8thAveExpress,ALL,2019-10-23 14:00:00,7192,7297,14489,105,Out +,-73.98221472218393,40.7675831388183
975,60thSt,8thAveExpress,ALL,2019-10-23 15:00:00,7194,10938,18132,3744,Out +,-73.98221472218393,40.7675831388183
976,60thSt,8thAveExpress,ALL,2019-10-23 16:00:00,9095,12633,21728,3538,Out +,-73.98221472218393,40.7675831388183
977,60thSt,8thAveExpress,ALL,2019-10-23 17:00:00,8759,14324,23083,5565,Out +,-73.98221472218393,40.7675831388183
978,60thSt,8thAveExpress,ALL,2019-10-23 18:00:00,4164,15432,19596,11268,Out +,-73.98221472218393,40.7675831388183
979,60thSt,8thAveExpress,ALL,2019-10-23 19:00:00,4009,9193,13202,5184,Out +,-73.98221472218393,40.7675831388183
980,60thSt,8thAveExpress,ALL,2019-10-23 20:00:00,3121,8560,11681,5439,Out +,-73.98221472218393,40.7675831388183
981,60thSt,8thAveExpress,ALL,2019-10-23 21:00:00,1787,5865,7652,4078,Out +,-73.98221472218393,40.7675831388183
982,60thSt,8thAveExpress,ALL,2019-10-23 22:00:00,1697,5168,6865,3471,Out +,-73.98221472218393,40.7675831388183
983,60thSt,8thAveExpress,ALL,2019-10-23 23:00:00,682,4810,5492,4128,Out +,-73.98221472218393,40.7675831388183
1008,60thSt,8thAveLocal,ALL,2019-10-23 00:00:00,335,0,335,335,In +,-73.98221472218393,40.7675831388183
1009,60thSt,8thAveLocal,ALL,2019-10-23 01:00:00,110,0,110,110,In +,-73.98221472218393,40.7675831388183
1010,60thSt,8thAveLocal,ALL,2019-10-23 02:00:00,58,0,58,58,In +,-73.98221472218393,40.7675831388183
1011,60thSt,8thAveLocal,ALL,2019-10-23 03:00:00,56,0,56,56,In +,-73.98221472218393,40.7675831388183
1012,60thSt,8thAveLocal,ALL,2019-10-23 04:00:00,239,0,239,239,In +,-73.98221472218393,40.7675831388183
1013,60thSt,8thAveLocal,ALL,2019-10-23 05:00:00,525,0,525,525,In +,-73.98221472218393,40.7675831388183
1014,60thSt,8thAveLocal,ALL,2019-10-23 06:00:00,2442,681,3123,1761,In +,-73.98221472218393,40.7675831388183
1015,60thSt,8thAveLocal,ALL,2019-10-23 07:00:00,4613,4216,8829,397,In +,-73.98221472218393,40.7675831388183
1016,60thSt,8thAveLocal,ALL,2019-10-23 08:00:00,10049,4383,14432,5666,In +,-73.98221472218393,40.7675831388183
1017,60thSt,8thAveLocal,ALL,2019-10-23 09:00:00,7279,3400,10679,3879,In +,-73.98221472218393,40.7675831388183
1018,60thSt,8thAveLocal,ALL,2019-10-23 10:00:00,3585,3923,7508,338,Out +,-73.98221472218393,40.7675831388183
1019,60thSt,8thAveLocal,ALL,2019-10-23 11:00:00,2655,3152,5807,497,Out +,-73.98221472218393,40.7675831388183
1020,60thSt,8thAveLocal,ALL,2019-10-23 12:00:00,2861,2957,5818,96,Out +,-73.98221472218393,40.7675831388183
1021,60thSt,8thAveLocal,ALL,2019-10-23 13:00:00,2803,3493,6296,690,Out +,-73.98221472218393,40.7675831388183
1022,60thSt,8thAveLocal,ALL,2019-10-23 14:00:00,3927,4185,8112,258,Out +,-73.98221472218393,40.7675831388183
1023,60thSt,8thAveLocal,ALL,2019-10-23 15:00:00,5127,3651,8778,1476,In +,-73.98221472218393,40.7675831388183
1024,60thSt,8thAveLocal,ALL,2019-10-23 16:00:00,6394,5891,12285,503,In +,-73.98221472218393,40.7675831388183
1025,60thSt,8thAveLocal,ALL,2019-10-23 17:00:00,6160,7347,13507,1187,Out +,-73.98221472218393,40.7675831388183
1026,60thSt,8thAveLocal,ALL,2019-10-23 18:00:00,5214,7541,12755,2327,Out +,-73.98221472218393,40.7675831388183
1027,60thSt,8thAveLocal,ALL,2019-10-23 19:00:00,2537,4165,6702,1628,Out +,-73.98221472218393,40.7675831388183
1028,60thSt,8thAveLocal,ALL,2019-10-23 20:00:00,1107,3166,4273,2059,Out +,-73.98221472218393,40.7675831388183
1029,60thSt,8thAveLocal,ALL,2019-10-23 21:00:00,775,1653,2428,878,Out +,-73.98221472218393,40.7675831388183
1030,60thSt,8thAveLocal,ALL,2019-10-23 22:00:00,687,2068,2755,1381,Out +,-73.98221472218393,40.7675831388183
1031,60thSt,8thAveLocal,ALL,2019-10-23 23:00:00,545,326,871,219,In +,-73.98221472218393,40.7675831388183
1104,60thSt,9thAveColumbusAve,ALL,2019-10-23 00:00:00,847,0,847,847,In +,-73.98509641400015,40.76872645018892
1105,60thSt,9thAveColumbusAve,ALL,2019-10-23 01:00:00,545,0,545,545,In +,-73.98509641400015,40.76872645018892
1106,60thSt,9thAveColumbusAve,ALL,2019-10-23 02:00:00,380,0,380,380,In +,-73.98509641400015,40.76872645018892
1107,60thSt,9thAveColumbusAve,ALL,2019-10-23 03:00:00,338,0,338,338,In +,-73.98509641400015,40.76872645018892
1108,60thSt,9thAveColumbusAve,ALL,2019-10-23 04:00:00,342,0,342,342,In +,-73.98509641400015,40.76872645018892
1109,60thSt,9thAveColumbusAve,ALL,2019-10-23 05:00:00,598,0,598,598,In +,-73.98509641400015,40.76872645018892
1110,60thSt,9thAveColumbusAve,ALL,2019-10-23 06:00:00,889,3,892,886,In +,-73.98509641400015,40.76872645018892
1111,60thSt,9thAveColumbusAve,ALL,2019-10-23 07:00:00,1319,5,1324,1314,In +,-73.98509641400015,40.76872645018892
1112,60thSt,9thAveColumbusAve,ALL,2019-10-23 08:00:00,1594,4,1598,1590,In +,-73.98509641400015,40.76872645018892
1113,60thSt,9thAveColumbusAve,ALL,2019-10-23 09:00:00,1494,4,1498,1490,In +,-73.98509641400015,40.76872645018892
1114,60thSt,9thAveColumbusAve,ALL,2019-10-23 10:00:00,1471,4,1475,1467,In +,-73.98509641400015,40.76872645018892
1115,60thSt,9thAveColumbusAve,ALL,2019-10-23 11:00:00,1477,5,1482,1472,In +,-73.98509641400015,40.76872645018892
1116,60thSt,9thAveColumbusAve,ALL,2019-10-23 12:00:00,1527,10,1537,1517,In +,-73.98509641400015,40.76872645018892
1117,60thSt,9thAveColumbusAve,ALL,2019-10-23 13:00:00,1585,14,1599,1571,In +,-73.98509641400015,40.76872645018892
1118,60thSt,9thAveColumbusAve,ALL,2019-10-23 14:00:00,1512,16,1528,1496,In +,-73.98509641400015,40.76872645018892
1119,60thSt,9thAveColumbusAve,ALL,2019-10-23 15:00:00,1595,9,1604,1586,In +,-73.98509641400015,40.76872645018892
1120,60thSt,9thAveColumbusAve,ALL,2019-10-23 16:00:00,1563,14,1577,1549,In +,-73.98509641400015,40.76872645018892
1121,60thSt,9thAveColumbusAve,ALL,2019-10-23 17:00:00,1704,16,1720,1688,In +,-73.98509641400015,40.76872645018892
1122,60thSt,9thAveColumbusAve,ALL,2019-10-23 18:00:00,1746,24,1770,1722,In +,-73.98509641400015,40.76872645018892
1123,60thSt,9thAveColumbusAve,ALL,2019-10-23 19:00:00,1605,29,1634,1576,In +,-73.98509641400015,40.76872645018892
1124,60thSt,9thAveColumbusAve,ALL,2019-10-23 20:00:00,1692,30,1722,1662,In +,-73.98509641400015,40.76872645018892
1125,60thSt,9thAveColumbusAve,ALL,2019-10-23 21:00:00,1566,18,1584,1548,In +,-73.98509641400015,40.76872645018892
1126,60thSt,9thAveColumbusAve,ALL,2019-10-23 22:00:00,1591,13,1604,1578,In +,-73.98509641400015,40.76872645018892
1127,60thSt,9thAveColumbusAve,ALL,2019-10-23 23:00:00,1358,7,1365,1351,In +,-73.98509641400015,40.76872645018892
1152,60thSt,AmtrakEmpire,ALL,2019-10-23 00:00:00,0,0,0,0,Out +,-73.99056737475604,40.77089705413942
1153,60thSt,AmtrakEmpire,ALL,2019-10-23 01:00:00,0,0,0,0,Out +,-73.99056737475604,40.77089705413942
1154,60thSt,AmtrakEmpire,ALL,2019-10-23 02:00:00,0,0,0,0,Out +,-73.99056737475604,40.77089705413942
1155,60thSt,AmtrakEmpire,ALL,2019-10-23 03:00:00,0,0,0,0,Out +,-73.99056737475604,40.77089705413942
1156,60thSt,AmtrakEmpire,ALL,2019-10-23 04:00:00,0,0,0,0,Out +,-73.99056737475604,40.77089705413942
1157,60thSt,AmtrakEmpire,ALL,2019-10-23 05:00:00,0,0,0,0,Out +,-73.99056737475604,40.77089705413942
1158,60thSt,AmtrakEmpire,ALL,2019-10-23 06:00:00,0,0,0,0,Out +,-73.99056737475604,40.77089705413942
1159,60thSt,AmtrakEmpire,ALL,2019-10-23 07:00:00,0,161,161,161,Out +,-73.99056737475604,40.77089705413942
1160,60thSt,AmtrakEmpire,ALL,2019-10-23 08:00:00,264,96,360,168,In +,-73.99056737475604,40.77089705413942
1161,60thSt,AmtrakEmpire,ALL,2019-10-23 09:00:00,303,0,303,303,In +,-73.99056737475604,40.77089705413942
1162,60thSt,AmtrakEmpire,ALL,2019-10-23 10:00:00,239,176,415,63,In +,-73.99056737475604,40.77089705413942
1163,60thSt,AmtrakEmpire,ALL,2019-10-23 11:00:00,0,122,122,122,Out +,-73.99056737475604,40.77089705413942
1164,60thSt,AmtrakEmpire,ALL,2019-10-23 12:00:00,152,0,152,152,In +,-73.99056737475604,40.77089705413942
1165,60thSt,AmtrakEmpire,ALL,2019-10-23 13:00:00,0,208,208,208,Out +,-73.99056737475604,40.77089705413942
1166,60thSt,AmtrakEmpire,ALL,2019-10-23 14:00:00,242,136,378,106,In +,-73.99056737475604,40.77089705413942
1167,60thSt,AmtrakEmpire,ALL,2019-10-23 15:00:00,194,276,470,82,Out +,-73.99056737475604,40.77089705413942
1168,60thSt,AmtrakEmpire,ALL,2019-10-23 16:00:00,0,239,239,239,Out +,-73.99056737475604,40.77089705413942
1169,60thSt,AmtrakEmpire,ALL,2019-10-23 17:00:00,156,208,364,52,Out +,-73.99056737475604,40.77089705413942
1170,60thSt,AmtrakEmpire,ALL,2019-10-23 18:00:00,209,0,209,209,In +,-73.99056737475604,40.77089705413942
1171,60thSt,AmtrakEmpire,ALL,2019-10-23 19:00:00,0,202,202,202,Out +,-73.99056737475604,40.77089705413942
1172,60thSt,AmtrakEmpire,ALL,2019-10-23 20:00:00,77,101,178,24,Out +,-73.99056737475604,40.77089705413942
1173,60thSt,AmtrakEmpire,ALL,2019-10-23 21:00:00,117,0,117,117,In +,-73.99056737475604,40.77089705413942
1174,60thSt,AmtrakEmpire,ALL,2019-10-23 22:00:00,0,39,39,39,Out +,-73.99056737475604,40.77089705413942
1175,60thSt,AmtrakEmpire,ALL,2019-10-23 23:00:00,0,0,0,0,Out +,-73.99056737475604,40.77089705413942
1248,60thSt,Broadway,ALL,2019-10-23 00:00:00,431,401,832,30,In +,-73.98173076442721,40.76739112855439
1249,60thSt,Broadway,ALL,2019-10-23 01:00:00,254,263,517,9,Out +,-73.98173076442721,40.76739112855439
1250,60thSt,Broadway,ALL,2019-10-23 02:00:00,157,147,304,10,In +,-73.98173076442721,40.76739112855439
1251,60thSt,Broadway,ALL,2019-10-23 03:00:00,129,142,271,13,Out +,-73.98173076442721,40.76739112855439
1252,60thSt,Broadway,ALL,2019-10-23 04:00:00,149,156,305,7,Out +,-73.98173076442721,40.76739112855439
1253,60thSt,Broadway,ALL,2019-10-23 05:00:00,253,271,524,18,Out +,-73.98173076442721,40.76739112855439
1254,60thSt,Broadway,ALL,2019-10-23 06:00:00,797,538,1335,259,In +,-73.98173076442721,40.76739112855439
1255,60thSt,Broadway,ALL,2019-10-23 07:00:00,1274,850,2124,424,In +,-73.98173076442721,40.76739112855439
1256,60thSt,Broadway,ALL,2019-10-23 08:00:00,1799,940,2739,859,In +,-73.98173076442721,40.76739112855439
1257,60thSt,Broadway,ALL,2019-10-23 09:00:00,1647,879,2526,768,In +,-73.98173076442721,40.76739112855439
1258,60thSt,Broadway,ALL,2019-10-23 10:00:00,1361,867,2228,494,In +,-73.98173076442721,40.76739112855439
1259,60thSt,Broadway,ALL,2019-10-23 11:00:00,1251,833,2084,418,In +,-73.98173076442721,40.76739112855439
1260,60thSt,Broadway,ALL,2019-10-23 12:00:00,1314,880,2194,434,In +,-73.98173076442721,40.76739112855439
1261,60thSt,Broadway,ALL,2019-10-23 13:00:00,1329,917,2246,412,In +,-73.98173076442721,40.76739112855439
1262,60thSt,Broadway,ALL,2019-10-23 14:00:00,1251,1001,2252,250,In +,-73.98173076442721,40.76739112855439
1263,60thSt,Broadway,ALL,2019-10-23 15:00:00,1215,1021,2236,194,In +,-73.98173076442721,40.76739112855439
1264,60thSt,Broadway,ALL,2019-10-23 16:00:00,1279,1110,2389,169,In +,-73.98173076442721,40.76739112855439
1265,60thSt,Broadway,ALL,2019-10-23 17:00:00,1406,1184,2590,222,In +,-73.98173076442721,40.76739112855439
1266,60thSt,Broadway,ALL,2019-10-23 18:00:00,1319,1163,2482,156,In +,-73.98173076442721,40.76739112855439
1267,60thSt,Broadway,ALL,2019-10-23 19:00:00,1325,1030,2355,295,In +,-73.98173076442721,40.76739112855439
1268,60thSt,Broadway,ALL,2019-10-23 20:00:00,1210,874,2084,336,In +,-73.98173076442721,40.76739112855439
1269,60thSt,Broadway,ALL,2019-10-23 21:00:00,1058,836,1894,222,In +,-73.98173076442721,40.76739112855439
1270,60thSt,Broadway,ALL,2019-10-23 22:00:00,1062,790,1852,272,In +,-73.98173076442721,40.76739112855439
1271,60thSt,Broadway,ALL,2019-10-23 23:00:00,797,648,1445,149,In +,-73.98173076442721,40.76739112855439
1296,60thSt,BroadwayExpress,ALL,2019-10-23 00:00:00,356,658,1014,302,Out +,-73.98173076442721,40.76739112855439
1297,60thSt,BroadwayExpress,ALL,2019-10-23 01:00:00,92,382,474,290,Out +,-73.98173076442721,40.76739112855439
1298,60thSt,BroadwayExpress,ALL,2019-10-23 02:00:00,71,71,142,0,Out +,-73.98173076442721,40.76739112855439
1299,60thSt,BroadwayExpress,ALL,2019-10-23 03:00:00,31,58,89,27,Out +,-73.98173076442721,40.76739112855439
1300,60thSt,BroadwayExpress,ALL,2019-10-23 04:00:00,119,14,133,105,In +,-73.98173076442721,40.76739112855439
1301,60thSt,BroadwayExpress,ALL,2019-10-23 05:00:00,2141,273,2414,1868,In +,-73.98173076442721,40.76739112855439
1302,60thSt,BroadwayExpress,ALL,2019-10-23 06:00:00,6409,3030,9439,3379,In +,-73.98173076442721,40.76739112855439
1303,60thSt,BroadwayExpress,ALL,2019-10-23 07:00:00,13845,7689,21534,6156,In +,-73.98173076442721,40.76739112855439
1304,60thSt,BroadwayExpress,ALL,2019-10-23 08:00:00,24831,9445,34276,15386,In +,-73.98173076442721,40.76739112855439
1305,60thSt,BroadwayExpress,ALL,2019-10-23 09:00:00,17061,7020,24081,10041,In +,-73.98173076442721,40.76739112855439
1306,60thSt,BroadwayExpress,ALL,2019-10-23 10:00:00,7406,4733,12139,2673,In +,-73.98173076442721,40.76739112855439
1307,60thSt,BroadwayExpress,ALL,2019-10-23 11:00:00,6292,4513,10805,1779,In +,-73.98173076442721,40.76739112855439
1308,60thSt,BroadwayExpress,ALL,2019-10-23 12:00:00,6312,5373,11685,939,In +,-73.98173076442721,40.76739112855439
1309,60thSt,BroadwayExpress,ALL,2019-10-23 13:00:00,6381,5058,11439,1323,In +,-73.98173076442721,40.76739112855439
1310,60thSt,BroadwayExpress,ALL,2019-10-23 14:00:00,6894,6737,13631,157,In +,-73.98173076442721,40.76739112855439
1311,60thSt,BroadwayExpress,ALL,2019-10-23 15:00:00,8186,9947,18133,1761,Out +,-73.98173076442721,40.76739112855439
1312,60thSt,BroadwayExpress,ALL,2019-10-23 16:00:00,10228,10742,20970,514,Out +,-73.98173076442721,40.76739112855439
1313,60thSt,BroadwayExpress,ALL,2019-10-23 17:00:00,11213,18530,29743,7317,Out +,-73.98173076442721,40.76739112855439
1314,60thSt,BroadwayExpress,ALL,2019-10-23 18:00:00,8312,17007,25319,8695,Out +,-73.98173076442721,40.76739112855439
1315,60thSt,BroadwayExpress,ALL,2019-10-23 19:00:00,5571,9762,15333,4191,Out +,-73.98173076442721,40.76739112855439
1316,60thSt,BroadwayExpress,ALL,2019-10-23 20:00:00,3104,7290,10394,4186,Out +,-73.98173076442721,40.76739112855439
1317,60thSt,BroadwayExpress,ALL,2019-10-23 21:00:00,2571,5391,7962,2820,Out +,-73.98173076442721,40.76739112855439
1318,60thSt,BroadwayExpress,ALL,2019-10-23 22:00:00,2647,4018,6665,1371,Out +,-73.98173076442721,40.76739112855439
1319,60thSt,BroadwayExpress,ALL,2019-10-23 23:00:00,1307,2576,3883,1269,Out +,-73.98173076442721,40.76739112855439
1344,60thSt,BroadwayLocal,ALL,2019-10-23 00:00:00,974,309,1283,665,In +,-73.98173076442721,40.76739112855439
1345,60thSt,BroadwayLocal,ALL,2019-10-23 01:00:00,428,947,1375,519,Out +,-73.98173076442721,40.76739112855439
1346,60thSt,BroadwayLocal,ALL,2019-10-23 02:00:00,240,532,772,292,Out +,-73.98173076442721,40.76739112855439
1347,60thSt,BroadwayLocal,ALL,2019-10-23 03:00:00,341,992,1333,651,Out +,-73.98173076442721,40.76739112855439
1348,60thSt,BroadwayLocal,ALL,2019-10-23 04:00:00,1014,543,1557,471,In +,-73.98173076442721,40.76739112855439
1349,60thSt,BroadwayLocal,ALL,2019-10-23 05:00:00,1874,1358,3232,516,In +,-73.98173076442721,40.76739112855439
1350,60thSt,BroadwayLocal,ALL,2019-10-23 06:00:00,3181,2608,5789,573,In +,-73.98173076442721,40.76739112855439
1351,60thSt,BroadwayLocal,ALL,2019-10-23 07:00:00,7880,6776,14656,1104,In +,-73.98173076442721,40.76739112855439
1352,60thSt,BroadwayLocal,ALL,2019-10-23 08:00:00,14485,7175,21660,7310,In +,-73.98173076442721,40.76739112855439
1353,60thSt,BroadwayLocal,ALL,2019-10-23 09:00:00,9949,5284,15233,4665,In +,-73.98173076442721,40.76739112855439
1354,60thSt,BroadwayLocal,ALL,2019-10-23 10:00:00,5619,4441,10060,1178,In +,-73.98173076442721,40.76739112855439
1355,60thSt,BroadwayLocal,ALL,2019-10-23 11:00:00,5474,3582,9056,1892,In +,-73.98173076442721,40.76739112855439
1356,60thSt,BroadwayLocal,ALL,2019-10-23 12:00:00,4177,4769,8946,592,Out +,-73.98173076442721,40.76739112855439
1357,60thSt,BroadwayLocal,ALL,2019-10-23 13:00:00,4930,5209,10139,279,Out +,-73.98173076442721,40.76739112855439
1358,60thSt,BroadwayLocal,ALL,2019-10-23 14:00:00,5053,7286,12339,2233,Out +,-73.98173076442721,40.76739112855439
1359,60thSt,BroadwayLocal,ALL,2019-10-23 15:00:00,7875,7948,15823,73,Out +,-73.98173076442721,40.76739112855439
1360,60thSt,BroadwayLocal,ALL,2019-10-23 16:00:00,7875,8506,16381,631,Out +,-73.98173076442721,40.76739112855439
1361,60thSt,BroadwayLocal,ALL,2019-10-23 17:00:00,8471,11643,20114,3172,Out +,-73.98173076442721,40.76739112855439
1362,60thSt,BroadwayLocal,ALL,2019-10-23 18:00:00,7123,10743,17866,3620,Out +,-73.98173076442721,40.76739112855439
1363,60thSt,BroadwayLocal,ALL,2019-10-23 19:00:00,5174,7531,12705,2357,Out +,-73.98173076442721,40.76739112855439
1364,60thSt,BroadwayLocal,ALL,2019-10-23 20:00:00,3733,4787,8520,1054,Out +,-73.98173076442721,40.76739112855439
1365,60thSt,BroadwayLocal,ALL,2019-10-23 21:00:00,2589,4109,6698,1520,Out +,-73.98173076442721,40.76739112855439
1366,60thSt,BroadwayLocal,ALL,2019-10-23 22:00:00,2292,4222,6514,1930,Out +,-73.98173076442721,40.76739112855439
1367,60thSt,BroadwayLocal,ALL,2019-10-23 23:00:00,2090,2426,4516,336,Out +,-73.98173076442721,40.76739112855439
1392,60thSt,FDRDrive,ALL,2019-10-23 00:00:00,2221,1787,4008,434,In +,-73.95894869920994,40.75835234305262
1393,60thSt,FDRDrive,ALL,2019-10-23 01:00:00,1039,1016,2055,23,In +,-73.95894869920994,40.75835234305262
1394,60thSt,FDRDrive,ALL,2019-10-23 02:00:00,766,979,1745,213,Out +,-73.95894869920994,40.75835234305262
1395,60thSt,FDRDrive,ALL,2019-10-23 03:00:00,738,835,1573,97,Out +,-73.95894869920994,40.75835234305262
1396,60thSt,FDRDrive,ALL,2019-10-23 04:00:00,1281,1213,2494,68,In +,-73.95894869920994,40.75835234305262
1397,60thSt,FDRDrive,ALL,2019-10-23 05:00:00,3544,2012,5556,1532,In +,-73.95894869920994,40.75835234305262
1398,60thSt,FDRDrive,ALL,2019-10-23 06:00:00,5071,4008,9079,1063,In +,-73.95894869920994,40.75835234305262
1399,60thSt,FDRDrive,ALL,2019-10-23 07:00:00,5613,4608,10221,1005,In +,-73.95894869920994,40.75835234305262
1400,60thSt,FDRDrive,ALL,2019-10-23 08:00:00,5871,4107,9978,1764,In +,-73.95894869920994,40.75835234305262
1401,60thSt,FDRDrive,ALL,2019-10-23 09:00:00,5756,4618,10374,1138,In +,-73.95894869920994,40.75835234305262
