OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,lat,lon,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
20910,134812,CLEARVIEW,BAYSIDE,NY,11360,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.77706067,-73.78057744,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20911,134813,EAST 179TH STREET,BRONX,NY,10457,SUBSTATION,NOT AVAILABLE,BRONX,36005,USA,40.84944852,-73.89331408,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY,8/4/16 0:00,3,138,138,Y,Y
20912,134814,FLUSHING,NEW YORK,NY,11354,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.76432026,-73.83610451,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20913,134815,DOUGLASTON,NEW YORK,NY,11362,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.76524207,-73.74229739,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20914,134816,CORONA,NEW YORK,NY,11368,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.74021072,-73.86219632,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY,8/4/16 0:00,2,138,138,Y,Y
20915,134817,OAKLAND,OAKLAND GARDENS,NY,11364,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.74790076,-73.76205683,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20916,134818,ALLEY PARK,OAKLAND GARDENS,NY,11364,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.74372325,-73.76148466,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20917,134819,NORTH HILLS,NEW YORK,NY,11362,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.74865483,-73.73738488,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20918,134820,PARKWAY,BELLEROSE,NY,11426,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.7403152,-73.7275565,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20919,134821,GLEN OAKS,GLEN OAKS,NY,11004,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.74386873,-73.7171852,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20920,134822,FLORAL PARK,GLEN OAKS,NY,11004,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.73733783,-73.70695173,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20921,134823,HILLCREST,FRESH MEADOWS,NY,11366,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.72426098,-73.80440516,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20922,134824,CUNNINGHAM,FRESH MEADOWS,NY,11366,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.72795676,-73.78404695,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20923,134825,UNION,OAKLAND GARDENS,NY,11364,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.7335068,-73.75846061,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
20924,134826,HOLLIS,HOLLIS,NY,11423,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.71335922,-73.7548791,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21467,135450,TAP135450,HOLTSVILLE,NY,11742,TAP,IN SERVICE,SUFFOLK,36103,USA,40.81642067,-73.06703429,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,7/21/15 0:00,IMAGERY/OTHER,8/14/15 0:00,3,-999999,-999999,Y,Y
21468,135451,YAPHANK,YAPHANK,NY,11980,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.82506229,-72.91812302,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,2,69,69,Y,Y
21469,135452,WEST YAPHANK,BROOKHAVEN TOWN OF,NY,11763,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.81967453,-72.96724429,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,5,69,-999999,Y,N
21470,135453,HOLTSVILLE,HOLTSVILLE,NY,11742,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.81584186,-73.02084315,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,2,69,69,Y,Y
21471,135454,NORTH BELLPORT,BROOKHAVEN TOWN OF,NY,11713,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.77408501,-72.9384571,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,3,69,-999999,Y,Y
21472,135455,PATCHOGUE,PATCHOGUE,NY,11772,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.7612836,-73.02029053,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,2,-999999,-999999,Y,Y
21473,135456,BAYPORT,BLUE POINT,NY,11715,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.74980587,-73.04153435,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,3,-999999,-999999,Y,Y
21474,135457,SAYVILLE,ISLIP TOWN OF,NY,11782,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.74079988,-73.09081561,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,3,-999999,-999999,Y,Y
21475,135458,MACARTHUR,HOLBROOK,NY,11741,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.78105028,-73.07450669,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,2,-999999,-999999,Y,Y
21476,135459,EASTPORT,EASTPORT,NY,11941,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.82579561,-72.73333848,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/20/15 0:00,IMAGERY,7/20/15 0:00,4,69,-999999,Y,Y
21477,135460,MORICHES,MASTIC,NY,11950,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.82081171,-72.84044944,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/20/15 0:00,IMAGERY,7/20/15 0:00,2,69,69,Y,Y
21478,135461,HOLBROOK,HOLBROOK,NY,11741,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.82073527,-73.0727172,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/20/15 0:00,IMAGERY,7/20/15 0:00,15,138,-999999,Y,Y
21479,135462,HOLTSVILLE MGU,HOLTSVILLE,NY,11742,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.81682306,-73.06681681,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/20/15 0:00,IMAGERY,7/20/15 0:00,5,69,-999999,Y,Y
21480,135463,HOLTSVILLE MGU,HOLTSVILLE,NY,11742,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.81716033,-73.06458856,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/20/15 0:00,IMAGERY,7/20/15 0:00,5,138,-999999,Y,Y
21481,135465,UNKNOWN135465,BROOKHAVEN TOWN OF,NY,11763,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.817771,-72.969035,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,2,69,-999999,Y,Y
21482,135466,UNKNOWN135466,BROOKHAVEN TOWN OF,NY,11763,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.819385,-72.966191,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,1,-999999,-999999,Y,Y
21483,135467,UNKNOWN135467,BROOKHAVEN TOWN OF,NY,11763,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.820988,-72.966375,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,3,69,69,Y,Y
21484,135468,UNKNOWN135468,BROOKHAVEN TOWN OF,NY,11763,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.81923,-72.966593,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,1,-999999,-999999,N,N
21485,135469,TAP135469,SHIRLEY,NY,11967,TAP,IN SERVICE,SUFFOLK,36103,USA,40.798717,-72.865996,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,3/8/19 0:00,3,-999999,-999999,Y,Y
21486,135470,UNKNOWN135470,SHIRLEY,NY,11967,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.76081787,-72.87231952,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,1,-999999,-999999,Y,Y
21487,135471,UNKNOWN135471,MASTIC,NY,11950,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.79943537,-72.85767845,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,2,-999999,-999999,Y,Y
21488,135472,TAP135472,WEST BABYLON,NY,11704,TAP,IN SERVICE,SUFFOLK,36103,USA,40.73556618,-73.37021653,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,7/29/15 0:00,IMAGERY/OTHER,3/23/17 0:00,1,69,69,Y,Y
21489,135473,BRENTWOOD,ISLIP TOWN OF,NY,11717,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.7873611,-73.29484863,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",5/15/15 0:00,IMAGERY,5/15/15 0:00,8,69,69,Y,Y
21490,135474,BRIGHTWATERS,BAY SHORE,NY,11706,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.72038595,-73.27696816,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,4,69,-999999,Y,Y
21492,135475,GREAT RIVER,ISLIP TOWN OF,NY,11730,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.74165585,-73.16709364,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,2,69,-999999,Y,Y
21493,135476,WATSON,ISLIP,NY,11751,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.73463235,-73.2140235,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,3,69,-999999,Y,Y
21494,135477,TECH PARK,ISLIP TOWN OF,NY,11722,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.76095317,-73.20057914,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,1,-999999,-999999,Y,Y
21495,135478,PINES,ISLIP TOWN OF,NY,11717,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.79893636,-73.24684627,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,2,69,-999999,Y,N
21496,135479,CENTRAL ISLIP,ISLANDIA,NY,11749,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.80623643,-73.18600621,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,3,-999999,-999999,Y,Y
21497,135480,RONKONKOMA,RONKONKOMA,NY,11779,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.81659772,-73.10856005,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/21/15 0:00,IMAGERY,7/21/15 0:00,1,138,138,Y,Y
21498,135481,HAUPPAUGE,SMITHTOWN TOWN OF,NY,11788,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.815083,-73.26968243,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/22/15 0:00,IMAGERY,7/22/15 0:00,1,-999999,-999999,Y,Y
21499,135482,UNKNOWN135482,ISLIP TOWN OF,NY,11730,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.740612,-73.168742,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,1,-999999,-999999,Y,Y
21500,135483,UNKNOWN135483,BAY SHORE,NY,11706,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.722768,-73.258432,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,1,-999999,-999999,Y,Y
21501,135484,UNKNOWN135484,BAY SHORE,NY,11706,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.75762595,-73.26270281,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,2,-999999,-999999,Y,Y
21502,135485,UNKNOWN135485,BRENTWOOD,NY,11717,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.793483,-73.274872,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,1,-999999,-999999,Y,Y
21503,135486,UNKNOWN135486,ISLIP TOWN OF,NY,11717,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.759151,-73.208948,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,1,-999999,-999999,Y,Y
21504,135487,UNKNOWN135487,BOHEMIA,NY,11716,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.7848156,-73.11494544,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,1,-999999,-999999,Y,Y
21505,135488,UNKNOWN135488,BOHEMIA,NY,11716,SUBSTATION,IN SERVICE,SUFFOLK,36103,USA,40.769948,-73.104197,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,1/26/17 0:00,IMAGERY/OTHER,1/27/17 0:00,1,-999999,-999999,Y,Y
21506,135489,TAP135489,NEW HYDE PARK,NY,11040,TAP,IN SERVICE,NASSAU,36059,USA,40.72920254,-73.68712318,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,7/24/15 0:00,IMAGERY/OTHER,8/14/15 0:00,3,-999999,-999999,N,N
21507,135490,TAP135490,VALLEY STREAM,NY,11580,TAP,IN SERVICE,NASSAU,36059,USA,40.66631163,-73.68495356,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,7/24/15 0:00,IMAGERY/OTHER,8/14/15 0:00,3,69,69,Y,Y
21508,135491,TAP135491,VALLEY STREAM,NY,11580,TAP,IN SERVICE,NASSAU,36059,USA,40.66288109,-73.7086018,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,7/24/15 0:00,IMAGERY/OTHER,8/14/15 0:00,3,-999999,-999999,N,N
21509,135492,TAP135492,HEMPSTEAD TOWN OF,NY,11516,TAP,IN SERVICE,NASSAU,36059,USA,40.63748276,-73.73301801,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,7/24/15 0:00,IMAGERY/OTHER,8/14/15 0:00,3,69,69,Y,Y
21510,135493,TAP135493,VALLEY STREAM,NY,11580,TAP,IN SERVICE,NASSAU,36059,USA,40.66102542,-73.70226896,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,IMAGERY,7/24/15 0:00,IMAGERY/OTHER,8/14/15 0:00,3,69,69,Y,Y
21511,135494,FAR ROCKAWAY,NEW YORK,NY,11691,SUBSTATION,IN SERVICE,QUEENS,36081,USA,40.61045706,-73.7601131,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",5/8/15 0:00,IMAGERY,5/8/15 0:00,7,69,69,Y,Y
21512,135495,EASTVIEW,ELMSFORD,NY,10523,SUBSTATION,IN SERVICE,WESTCHESTER,36119,USA,41.05038397,-73.80896059,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/17/15 0:00,IMAGERY,7/17/15 0:00,-999999,-999999,-999999,N,N
21513,135496,ROCKAWAY BEACH,NEW YORK,NY,11694,SUBSTATION,IN SERVICE,QUEENS,36081,USA,40.58274807,-73.83380486,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/23/15 0:00,IMAGERY,7/23/15 0:00,1,69,69,Y,Y
21514,135497,HEWLETT,HEMPSTEAD TOWN OF,NY,11557,SUBSTATION,IN SERVICE,NASSAU,36059,USA,40.63703515,-73.7060318,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/23/15 0:00,IMAGERY,7/23/15 0:00,2,69,69,Y,Y
21515,135498,CORONA AVE,HEMPSTEAD TOWN OF,NY,11580,SUBSTATION,IN SERVICE,NASSAU,36059,USA,40.68187555,-73.68684867,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/24/15 0:00,IMAGERY,7/24/15 0:00,2,69,69,Y,Y
21516,135499,VALLEY STREAM,VALLEY STREAM,NY,11580,SUBSTATION,IN SERVICE,NASSAU,36059,USA,40.66561933,-73.68560798,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/24/15 0:00,IMAGERY,7/24/15 0:00,4,69,-999999,Y,N
21517,135500,CENTRAL AVENUE,HEMPSTEAD TOWN OF,NY,11580,SUBSTATION,IN SERVICE,NASSAU,36059,USA,40.67709716,-73.70971227,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/24/15 0:00,IMAGERY,7/24/15 0:00,2,-999999,-999999,N,N
21518,135501,WOODMERE,HEMPSTEAD TOWN OF,NY,11516,SUBSTATION,IN SERVICE,NASSAU,36059,USA,40.63699682,-73.73267035,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,"IMAGERY, OpenStreetMap",7/24/15 0:00,IMAGERY,7/24/15 0:00,1,69,69,Y,Y
21519,135504,JAMAICA,JAMAICA,NY,11435,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.69918522,-73.81390751,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY,8/4/16 0:00,4,138,-999999,Y,N
21520,135505,UNKNOWN135505,JAMAICA,NY,11434,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.6790371,-73.77091993,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY,8/4/16 0:00,-999999,-999999,-999999,N,N
21521,135506,LINDEN,CAMBRIA HEIGHTS,NY,11411,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.6928163,-73.73363745,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21522,135507,ARVERNE,NEW YORK,NY,11691,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.59251138,-73.78324021,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY,8/4/16 0:00,-999999,-999999,-999999,N,N
21523,135508,HARRISON,HARRISON,NY,10528,SUBSTATION,NOT AVAILABLE,WESTCHESTER,36119,USA,40.98214133,-73.74022126,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21524,135509,UNKNOWN135509,RYE,NY,10580,SUBSTATION,NOT AVAILABLE,WESTCHESTER,36119,USA,41.00789813,-73.71600264,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21525,135510,WHITE PLAINS,WHITE PLAINS,NY,10601,SUBSTATION,NOT AVAILABLE,WESTCHESTER,36119,USA,41.03373777,-73.7721595,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21526,135511,CEDARHURST,CEDARHURST,NY,11516,SUBSTATION,NOT AVAILABLE,NASSAU,36059,USA,40.62027547,-73.72904784,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY,8/4/16 0:00,-999999,-999999,-999999,N,N
21527,135512,CREEDMOOR,BELLEROSE,NY,11426,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.73404071,-73.72519344,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21528,135513,UNKNOWN135513,HEMPSTEAD TOWN OF,NY,11001,SUBSTATION,NOT AVAILABLE,NASSAU,36059,USA,40.72042206,-73.72299483,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY,8/4/16 0:00,-999999,-999999,-999999,N,N
21529,135514,UNKNOWN135514,HOLLIS,NY,11423,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.7105876,-73.76570909,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21530,135515,FLORAL PARK,FLORAL PARK,NY,11001,SUBSTATION,NOT AVAILABLE,NASSAU,36059,USA,40.72530034,-73.70209398,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY,8/4/16 0:00,-999999,-999999,-999999,N,N
21531,135516,151ST AVENUE,HOWARD BEACH,NY,11414,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.66686019,-73.85505537,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21532,135517,160TH AVENUE,HOWARD BEACH,NY,11414,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.65659016,-73.84759835,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21533,135518,UNKNOWN135518,NEW YORK,NY,11421,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.68885938,-73.84446335,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,IMAGERY,8/4/16 0:00,-999999,-999999,-999999,N,N
21534,135519,WOODHAVEN,NEW YORK,NY,11418,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.68982619,-73.84395696,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21535,135520,HOWARD BEACH,HOWARD BEACH,NY,11414,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.66286119,-73.84001439,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21536,135521,CENTERVILLE,OZONE PARK,NY,11417,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.67459512,-73.8364252,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21537,135522,UNKNOWN135522,NEW YORK,NY,11419,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.69500003,-73.82521607,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
21538,135523,AQUEDUCT,SOUTH OZONE PARK,NY,11420,SUBSTATION,NOT AVAILABLE,QUEENS,36081,USA,40.67020318,-73.82035326,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,8/4/16 0:00,UNVERIFIED,8/4/16 0:00,-999999,-999999,-999999,N,N
